"MeetID","MeetPath","Federation","Date","MeetCountry","MeetState","MeetTown","MeetName","Year","lat","long","NumberParticipants","x","y","z"
79,"apf/1708","APF","26-05-17","USA","IL","Lombard","AAPF Nationals 2017",2017,41.8800296,-88.0078435,205,0.0258823579518549,-0.744094267419961,0.66757308569145
80,"apf/1709","APF","30-04-17","USA","IL",NA,"ILPL Meet for MDA",2017,40.6331249,-89.3985283,48,0.00796647591991576,-0.758853127721985,0.651213072510049
82,"apf/1711","APF","25-03-17","USA","IA",NA,"Armed Forces Show and Iowa and Nebraska State Championships",2017,41.8780025,-93.097702,67,-0.0402355285464672,-0.743479957583024,0.667546743617952
83,"apf/1712","APF","15-06-17","USA","FL",NA,"APF Equipped Nationals",2017,27.6648274,-81.5157535,94,0.130670816208574,-0.87598635905066,0.464298434790119
84,"apf/1713","APF","25-03-17","USA","IL",NA,"IL State Meet",2017,40.6331249,-89.3985283,205,0.00796647591991576,-0.758853127721985,0.651213072510049
85,"apf/1714","APF","20-05-17","USA","ID",NA,"Teton Powerlifting Championships",2017,44.0682019,-114.7420408,8,-0.300721569140701,-0.65255391753866,0.695514142601358
87,"apf/1716","APF","22-07-17","USA",NA,NA,"Show of Strength",2017,37.09024,-95.712891,56,-0.0794046229031102,-0.793724719074394,0.603072115249818
88,"apf/1717","APF","16-07-17","USA","TX",NA,"Texas Firefighter",2017,31.9685988,-99.9018131,10,-0.145880502178773,-0.835701447095369,0.529454408241894
89,"apf/1718","APF","10-06-17","USA","UT",NA,"Utah State Championships",2017,39.3209801,-111.0937311,33,-0.278417524695625,-0.721771001065645,0.633664188638634
90,"apf/1719","WPC","05-08-17","USA","MI","Grand Rapids","Single Lift Championships",2017,42.9633599,-85.6680863,65,0.0552751091047875,-0.729699118199864,0.681530526984518
91,"apf/1720","APF","11-03-17","USA","MI",NA,"Michigan State Meet",2017,44.3148443,-85.6023643,153,0.0548639285728817,-0.713405237027272,0.698600685029446
92,"apf/1721","APF","05-08-17","USA","ME","Westbrook","Maine State Push-Pull",2017,43.6770252,-70.3711617,21,0.24295627829121,-0.681215315949851,0.690592455905963
93,"apf/1722","APF","29-07-17","USA","IL","Chicago","Chicago Summer Bash 14",2017,41.8781136,-87.6297982,166,0.0307923167279354,-0.743929600672936,0.667548187379108
94,"apf/1723","APF","07-01-17","USA","SC","Ft. Jackson","Victory Starts Here",2017,35.010473,-80.955142,30,0.128760522716493,-0.808862796265059,0.573726158204456
95,"apf/1724","APF","29-04-17","USA","CA",NA,"Cal State Meet",2017,36.778261,-119.4179324,21,-0.39341195956952,-0.697683092786609,0.598719744210413
96,"apf/1725","APF","04-02-17","USA","SD",NA,"SD State Powerlifting Championships",2017,43.9695148,-99.9018131,52,-0.12376140868404,-0.708988430853261,0.694275535098834
97,"apf/1726","WPC","31-08-17","USA","ID",NA,"WPC/AWPC World Cup",2017,44.0682019,-114.7420408,57,-0.300721569140701,-0.65255391753866,0.695514142601358
98,"apf/1727","APF","09-09-17","USA","OH",NA,"Ohio State Meet",2017,40.4172871,-82.907123,31,0.0940091600952452,-0.755516393945026,0.648349640470704
99,"apf/1728","WPC","08-09-17","USA","IL",NA,"AWPC Worlds",2017,40.6331249,-89.3985283,164,0.00796647591991576,-0.758853127721985,0.651213072510049
100,"apf/1729","APF","29-07-17","USA","ND",NA,"North Dakota Powerlifting Championship",2017,47.5514926,-101.0020119,58,-0.128805470320363,-0.662522493800478,0.737884202313578
101,"apf/1730","APF","24-09-17","USA","SC",NA,"Pro Fitness Go Heavy or Go Home",2017,33.836081,-81.1637245,30,0.127594915756479,-0.820775461519347,0.556818802880076
102,"apf/1731","APF","19-02-17","USA","FL",NA,"Florida State Championships",2017,27.6648274,-81.5157535,65,0.130670816208574,-0.87598635905066,0.464298434790119
103,"apf/1732","APF","07-10-17","USA","MI","Grand Rapids","Fall Open",2017,42.9633599,-85.6680863,111,0.0552751091047875,-0.729699118199864,0.681530526984518
104,"apf/1733","APF","30-09-17","USA","SD","Chamberlain","Midwest Iron Reaping",2017,43.810828,-99.3306556,49,-0.116999079942357,-0.712081612026345,0.692279562826034
105,"apf/1734","APF","07-10-17","USA","MS","Moss Point","Power Pit Classic",2017,30.4115881,-88.5344601,12,0.0220567793093905,-0.862129200977957,0.506208197590287
106,"apf/1735","APF","28-10-17","USA","IL",NA,"Rise of the Deadlift & Bench of the Beast",2017,40.6331249,-89.3985283,58,0.00796647591991576,-0.758853127721985,0.651213072510049
1248,"herc/1701","HERC","03-06-17","USA","NY","Syracuse","Heavy Metal Drug-Free Meet",2017,43.0481221,-76.1474244,28,0.174966779780305,-0.709525877520942,0.682612375438248
1249,"herc/1702","HERC","18-02-17","USA","NY","Syracuse","Iron Asylum Full Power Meet",2017,43.0481221,-76.1474244,52,0.174966779780305,-0.709525877520942,0.682612375438248
1250,"herc/1703","HERC","26-08-17","USA","NY","Syracuse","Hot and Heavy",2017,43.0481221,-76.1474244,21,0.174966779780305,-0.709525877520942,0.682612375438248
1251,"herc/1704","HERC","21-10-17","USA","NY","Syracuse","Iron Maiden Women's Pro/Am",2017,43.0481221,-76.1474244,37,0.174966779780305,-0.709525877520942,0.682612375438248
1252,"herc/1705","HERC","18-11-17","USA","NY","Syracuse","Beasts of New York",2017,43.0481221,-76.1474244,43,0.174966779780305,-0.709525877520942,0.682612375438248
1323,"ipa/1702","IPA","08-04-17","USA","IL","Granite City","Illinois State Powerlifting Championships",2017,38.7014389,-90.1487199,14,-0.00202568265149822,-0.780412076049131,0.625262255510822
1324,"ipa/1703","IPA","25-03-17","USA","PA","Newtown","VIP Spring Classic",2017,40.2283371,-74.9322596,27,0.198474070115175,-0.737227730393561,0.645835363719482
1325,"ipa/1704","IPA","04-03-17","USA","NY","Ithaca","NYS/USA Powerlifting Championships",2017,42.4439614,-76.5018807,56,0.17224459347851,-0.717554125950702,0.674868784541519
1326,"ipa/1705","IPA","18-03-17","USA","CT","Wallingford","Connecticut Ironman Push/Pull Showdown",2017,41.4570108,-72.8230736,36,0.221330856632248,-0.716025114891932,0.662057917969743
1327,"ipa/1706","IPA","11-03-17","USA","TN","Murfreesboro","Tennessee State Powerlifting Championships",2017,35.8456213,-86.39027,31,0.0510352404068507,-0.808989609373924,0.585603292478484
1328,"ipa/1707","IPA","04-03-17","USA","PA","York","Pennsylvania State Powerlifting Championships",2017,39.9625984,-76.727745,89,0.175963594438221,-0.745991750585799,0.642287413460918
1330,"ipa/1709","IPA","29-04-17","USA","OH","Newark","Iron Battle",2017,40.0581205,-82.4012642,29,0.101211244633421,-0.758670687210881,0.643564349794738
1331,"ipa/1710","IPA","17-06-17","USA","PA","York","Strength Spectacular Powerlifting Championships",2017,39.9625984,-76.727745,59,0.175963594438221,-0.745991750585799,0.642287413460918
1332,"ipa/1711","IPA","08-07-17","USA","TN","Gainesboro","Battle of the Beast 2",2017,36.3556149,-85.6588665,43,0.0609608939722418,-0.803042737636648,0.592795184642337
1333,"ipa/1712","IPA","15-07-17","USA","PA","Newtown","VIP Summer Classic",2017,40.2283371,-74.9322596,25,0.198474070115175,-0.737227730393561,0.645835363719482
1334,"ipa/1713","IPA","12-08-17","USA","PA","Pittsburgh","Lift for Dreams",2017,40.4406248,-79.9958864,24,0.132213719506188,-0.749506591310038,0.648659696572206
1335,"ipa/1714","IPA","16-09-17","USA","NY","Ithaca","2017 IPA Raw Nationals",2017,42.4439614,-76.5018807,23,0.17224459347851,-0.717554125950702,0.674868784541519
1336,"ipa/1715","IPA","07-10-17","USA","TN","Murfreesboro","Champion of Champions 2",2017,35.8456213,-86.39027,39,0.0510352404068507,-0.808989609373924,0.585603292478484
1337,"ipa/1716","IPA","21-10-17","USA","CT","New Haven","Connecticut State Powerlifting Championships",2017,41.308274,-72.9278835,25,0.220524494219002,-0.718069312300236,0.660110150037188
1338,"ipa/1717","IPA","28-10-17","USA","PA","Pittsburgh","Halloween Push/Pull",2017,40.4406248,-79.9958864,17,0.132213719506188,-0.749506591310038,0.648659696572206
1339,"ipa/1718","IPA","18-11-17","USA","PA","York","National Powerlifting & Bench Press Championships",2017,39.9625984,-76.727745,89,0.175963594438221,-0.745991750585799,0.642287413460918
1391,"ipf/1703","IPF","28-08-17","USA","FL","Orlando","World Juniors & Sub-Juniors Championships",2017,28.5383355,-81.3792365,171,0.131681220921528,-0.868572502228124,0.477746652976022
1437,"napf/1701","NAPF","03-07-17","USA","FL","Orlando","16th NAPF/FESUPO Pan-American Championships",2017,28.5383355,-81.3792365,176,0.131681220921528,-0.868572502228124,0.477746652976022
1446,"nasa/1607","NASA","19-03-17","USA","KS",NA,"2016 Kansas State",2017,39.011902,-98.4842465,31,-0.1146388632368,-0.768511924286288,0.629481813292141
1447,"nasa/1608","NASA","26-03-17","USA","CO",NA,"2016 Colorado State",2017,39.5500507,-105.7820674,96,-0.209714537056224,-0.742001796173412,0.636752029775111
1461,"nasa/1701","NASA","14-01-17","USA","MO",NA,"Missouri State Championships",2017,37.9642529,-91.8318334,70,-0.0252018866853679,-0.787991808549239,0.615169712003767
1462,"nasa/1702","NASA","04-02-17","USA","WI",NA,"2017 Wisconsin State",2017,43.7844397,-88.7878678,16,0.0152721781398087,-0.721786619843241,0.691947133811633
1463,"nasa/1703","NASA","11-02-17","USA",NA,NA,"Natural-Nationals",2017,37.09024,-95.712891,135,-0.0794046229031102,-0.793724719074394,0.603072115249818
1464,"nasa/1704","NASA","04-03-17","USA","CO",NA,"2017 Colorado State",2017,39.5500507,-105.7820674,109,-0.209714537056224,-0.742001796173412,0.636752029775111
1465,"nasa/1705","NASA","11-03-17","USA","TX",NA,"2017 Texas State",2017,31.9685988,-99.9018131,73,-0.145880502178773,-0.835701447095369,0.529454408241894
1466,"nasa/1706","NASA","18-03-17","USA","IN",NA,"2017 Indiana State",2017,37.09024,-95.712891,82,-0.0794046229031102,-0.793724719074394,0.603072115249818
1467,"nasa/1707","NASA","26-03-17","USA",NA,NA,"2017 Highschool Nationals",2017,37.09024,-95.712891,173,-0.0794046229031102,-0.793724719074394,0.603072115249818
1468,"nasa/1708","NASA","01-04-17","USA","OH",NA,"2017 Ohio State",2017,40.4172871,-82.907123,99,0.0940091600952452,-0.755516393945026,0.648349640470704
1469,"nasa/1709","NASA","15-04-17","USA","KS",NA,"2017 Kansas State",2017,39.011902,-98.4842465,68,-0.1146388632368,-0.768511924286288,0.629481813292141
1470,"nasa/1710","NASA","22-04-17","USA","TN",NA,"2017 Tennessee State",2017,35.5174913,-86.5804473,34,0.0485489951364094,-0.812489011206939,0.580951462464134
1471,"nasa/1711","NASA","29-04-17","USA","NM",NA,"2017 New Mexico State",2017,34.5199402,-105.8700901,32,-0.22530926194621,-0.79252429692323,0.566693016780332
1472,"nasa/1712","NASA","06-05-17","USA","AZ",NA,"2017 Arizona State",2017,34.0489281,-111.0937311,71,-0.298194284318433,-0.773040372871151,0.55990066146688
1473,"nasa/1714","NASA","20-05-17","USA","OK",NA,"2017 Oklahoma State",2017,35.0077519,-97.092877,73,-0.101137762477189,-0.812806300162862,0.573687259242061
1474,"nasa/1715","NASA","10-06-17","USA",NA,NA,"2017-USA-Nationals",2017,37.09024,-95.712891,69,-0.0794046229031102,-0.793724719074394,0.603072115249818
1475,"nasa/1716","NASA","15-07-17","USA",NA,NA,"2017 Summer Nationals",2017,37.09024,-95.712891,85,-0.0794046229031102,-0.793724719074394,0.603072115249818
1476,"nasa/1717","NASA","22-07-17","USA",NA,NA,"2017 Grand Nationals",2017,37.09024,-95.712891,56,-0.0794046229031102,-0.793724719074394,0.603072115249818
1477,"nasa/1719","NASA","05-08-17","USA",NA,NA,"One Healthy Bod Expo",2017,37.09024,-95.712891,46,-0.0794046229031102,-0.793724719074394,0.603072115249818
1478,"nasa/1720","NASA","19-08-17","USA",NA,NA,"American Cup",2017,37.09024,-95.712891,71,-0.0794046229031102,-0.793724719074394,0.603072115249818
1479,"nasa/1721","NASA","07-01-17","USA","TX",NA,"South Texas State",2017,31.9685988,-99.9018131,62,-0.145880502178773,-0.835701447095369,0.529454408241894
1480,"nasa/1722","NASA","21-10-17","USA","TN",NA,"Tennessee Regional",2017,35.5174913,-86.5804473,28,0.0485489951364094,-0.812489011206939,0.580951462464134
1481,"nasa/1723","NASA","29-07-17","USA",NA,NA,"Tri State Regionals",2017,37.09024,-95.712891,14,-0.0794046229031102,-0.793724719074394,0.603072115249818
1482,"nasa/1724","NASA","07-10-17","USA","CO",NA,"Colorado Regionals",2017,39.5500507,-105.7820674,45,-0.209714537056224,-0.742001796173412,0.636752029775111
1483,"nasa/1725","NASA","14-10-17","USA","OH","Springfield","Unequipped Nationals",2017,39.9242266,-83.8088171,82,0.0827067163789436,-0.762421003325079,0.641773957678708
1484,"nasa/1726","NASA","06-05-17","USA","WI",NA,"Wisconsin State Championship",2017,43.7844397,-88.7878678,22,0.0152721781398087,-0.721786619843241,0.691947133811633
1485,"nasa/1727","NASA","23-09-17","USA","NM",NA,"Southern New Mexico Open",2017,34.5199402,-105.8700901,22,-0.22530926194621,-0.79252429692323,0.566693016780332
1486,"nasa/1728","NASA","30-09-17","USA",NA,NA,"Jerry Jones Memorial PushPull",2017,37.09024,-95.712891,10,-0.0794046229031102,-0.793724719074394,0.603072115249818
4542,"raw/1701","RAW","18-03-17","USA","VA","Zion Crossroads","United States Single Lifts Open",2017,37.9709736,-78.2197262,30,0.160943165862443,-0.771718692833056,0.615262185165165
4544,"raw/1703","RAW","18-03-17","USA","IA","Council Bluffs","Midwest Open",2017,41.2619444,-95.8608333,26,-0.0767582395888605,-0.747773078863891,0.659502536144961
4545,"raw/1704","RAW","28-04-17","USA","OH",NA,"Iron Spring Classic",2017,40.4172871,-82.907123,24,0.0940091600952452,-0.755516393945026,0.648349640470704
4546,"raw/1705","RAW","07-01-17","USA","VA","Fredericksburg","Virginia State Single Lifts",2017,38.3031837,-77.4605399,32,0.170376847731733,-0.766023255180998,0.619822637759307
4547,"raw/1706","RAW","18-02-17","USA","VA","Midlothian","Southside Regional Classic",2017,37.5061069,-77.6490005,47,0.169684382944286,-0.774928239321368,0.608845985522695
4548,"raw/1707","RAW","19-08-17","USA","VA","Vienna","Show of Strength",2017,38.9012225,-77.2652604,34,0.171551137501308,-0.75908612856023,0.627979662608153
4550,"raw/1709","RAW","12-08-17","USA","VA","Virginia Beach","East Coast Bar Benders",2017,36.8529263,-75.977985,29,0.193878811816842,-0.776334553768011,0.599763008991313
4551,"raw/1710","RAW","23-09-17","USA","VA","Zion Crossroads","Mid Atlantic Regional",2017,37.9709736,-78.2197262,43,0.160943165862443,-0.771718692833056,0.615262185165165
4804,"rps/1701","RPS","14-01-17","USA","KY","Newport","Winter Warfare",2017,39.091449,-84.4957757,46,0.0744467320325502,-0.772561838729684,0.630559980833135
4805,"rps/1702","RPS","15-01-17","USA","MA","Holden","Worcester County Strength Bounty",2017,42.3517585,-71.8634062,53,0.230045569453964,-0.702306036718973,0.673680389177754
4806,"rps/1703","RPS","21-01-17","USA","KY","Ashland","No Retreat No Surrender",2017,38.4784144,-82.6379387,26,0.100312615173683,-0.77638905094086,0.622219752833488
4807,"rps/1704","RPS","14-01-17","USA","TN","Bristol","Winter Mayhem Powerlifting",2017,36.5951059,-82.1887444,17,0.109118004536206,-0.79541871358298,0.596156297599912
4808,"rps/1705","RPS","28-01-17","USA","NJ","Newark","North American Championships",2017,40.735657,-74.1723667,153,0.206666082215592,-0.729000280960745,0.652570088818674
4809,"rps/1706","RPS","11-02-17","USA","VT","Fair Haven","Fair Haven Fitness Winter Classic",2017,43.594801,-73.2657155,33,0.208531433497956,-0.693563376394323,0.689553829782559
4811,"rps/1708","RPS","18-02-17","USA","PA","Lancaster","2017 RPS Barno-Newman Classic",2017,40.0378755,-76.3055144,24,0.181256278730131,-0.743854263447274,0.643293864553532
4812,"rps/1709","RPS","25-02-17","USA","NY","Utica","2017 RPS Retribution",2017,43.100903,-75.232664,17,0.186111629751309,-0.706033770992066,0.683285281189368
4813,"rps/1710","RPS","18-02-17","USA","KY","Louisville","2017 RPS Mafia Mayhem",2017,38.2526647,-85.7584557,71,0.0580809436061344,-0.783137320422303,0.619130471994067
4814,"rps/1711","RPS","11-03-17","USA","PA","Bristol","8th Annual Bristol's Big Bench.",2017,40.1006661,-74.8518311,29,0.19988431665007,-0.738335664533206,0.644132522417276
4815,"rps/1712","RPS","18-03-17","USA","NY","Mount Vernon","2017 RPS Dominion",2017,40.9125992,-73.8370786,102,0.210366544048156,-0.725839326412244,0.65490700819174
4816,"rps/1713","RPS","18-03-17","USA","TN","Bristol","SW VA Push-Pull",2017,36.5951059,-82.1887444,8,0.109118004536206,-0.79541871358298,0.596156297599912
4817,"rps/1714","RPS","18-03-17","USA","TX","Leander","Texas Max Madness",2017,30.5788055,-97.8530686,29,-0.11763162872454,-0.852856218224862,0.508722980568795
4818,"rps/1715","RPS","25-03-17","USA","NC","Cherokee","Rumble in the Smokeys",2017,35.4770574,-83.3205859,41,0.0947199826969477,-0.808820596985927,0.580376917846685
4819,"rps/1716","RPS","25-03-17","USA","CT","Sterling","New England Revolution Powerlifting Championships",2017,41.7073744,-71.8290112,169,0.232815302778492,-0.709322037970632,0.665326447123026
4820,"rps/1717","RPS","26-02-17","USA","NJ","Westville","Garden State Battle at the Barbell",2017,39.8678912,-75.1315649,39,0.196947068649709,-0.741825932419841,0.641019608233414
4822,"rps/1719","RPS","01-04-17","USA","FL","Port St. Lucie","Burritt Built Classic",2017,27.2730492,-80.3582261,41,0.148868470865139,-0.876277385477398,0.45823151581179
4823,"rps/1720","RPS","08-04-17","USA","NH","New Market","NH and VT States",2017,43.0828551,-70.9350382,140,0.238566959067513,-0.690305242169417,0.683055253017428
4824,"rps/1721","RPS","08-04-17","USA","TN","Cordova","King and Queen of Spring",2017,35.1598391,-89.761545,46,0.00340248486279951,-0.817541661710822,0.575859405118877
4825,"rps/1722","RPS","08-04-17","USA","PA","York","19th Annual PowerPalooza",2017,39.9625984,-76.727745,96,0.175963594438221,-0.745991750585799,0.642287413460918
4826,"rps/1723","RPS","22-04-17","USA","PA","California","Inferno 2",2017,40.0656291,-79.8917139,86,0.134318461435058,-0.753428411257861,0.643664648731911
