MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
4665,rps/1505,RPS,2015-02-28,USA,NY,Auburn,2015 RPS Retribution
4666,rps/1506,RPS,2015-03-07,USA,TX,Austin,Texas GAINZsaw MASSacre
4667,rps/1507,RPS,2015-03-14,USA,PA,Warren,2015 Beast of the Northeast
4668,rps/1508,RPS,2015-03-14,USA,PA,Bristol,6th Annual Bristol Big Bench
4669,rps/1509,RPS,2015-03-21,USA,NY,Merrick,2015 RPS Dominion
4670,rps/1510,RPS,2015-03-21,USA,CA,Santa Barbara,2015 RPS Inception Push-Pull
4671,rps/1511,RPS,2015-03-28,USA,CT,Sterling,2015 New England Revolution
4672,rps/1512,RPS,2015-04-18,USA,PA,York,17th Annual PowerPalooza
4673,rps/1513,RPS,2015-04-18,USA,KY,Newport,2015 Northern KY April Anarchy
4674,rps/1514,RPS,2015-04-25,USA,NY,Rochester,2015 RPS Spring Supremacy
4675,rps/1515,RPS,2015-04-25,USA,NH,New Market,2015 RPS New Hampshire & Vermont State Championships
4676,rps/1516,RPS,2015-05-02,USA,MD,Elkridge,Mid-Atlantic State Championship and Military Nationals
4677,rps/1517,RPS,2015-05-09,USA,OH,Columbus,2015 Lexen Spring Fling
4678,rps/1518,RPS,2015-05-16,USA,NJ,Newark,2015 RPS Jersey Rumble
4679,rps/1519,RPS,2015-05-30,USA,FL,Fort Myers,Redemption II
4680,rps/1520,RPS,2015-05-30,USA,NC,Greenville,2015 RPS Backyard Bash
4681,rps/1521,RPS,2015-06-06,USA,PA,Bristol,Philly Push-Pull
4682,rps/1522,RPS,2015-06-13,Canada,ON,Toronto,2015 RPS Maple Leaf Powerlifting Nationals - Great White North Invasion
4683,rps/1523,RPS,2015-06-20,USA,OH,Grove City,2015 LexenXtreme Summer Slam - RPS Ohio State Championships
4684,rps/1524,RPS,2015-06-27,USA,CT,South Windsor,2015 RPS Connecticut State Championships
4685,rps/1525,RPS,2015-07-11,USA,NY,Merrick,2015 RPS Heatwave
4686,rps/1526,RPS,2015-07-18,USA,OH,Grove City,2015 LexenXtreme Bash
4687,rps/1527,RPS,2015-07-18,USA,TN,Bristol,2015 RPS Tennessee Throwdown
4688,rps/1528,RPS,2015-07-19,USA,CT,Waterbury,2015 RPS Connecticut Battle Ground Push Pull
4689,rps/1529,RPS,2015-07-25,USA,PA,Lancaster,2015 RPS PA State Championships
4690,rps/1530,RPS,2015-08-08,USA,NY,Rochester,2015 RPS NY State Championships
4691,rps/1531,RPS,2015-08-15,USA,PA,Lancaster,2015 RPS Raw Dawg National Championships
4692,rps/1532,RPS,2015-08-22,USA,OH,Grove City,2015 LexenXtreme Dog Days
4693,rps/1533,RPS,2015-08-22,Canada,ON,Vaughan,2015 RPS StrengthWOD
4694,rps/1534,RPS,2015-08-23,USA,MA,Lakeville,The Southern Mass Blast 2
4695,rps/1535,RPS,2015-08-29,USA,WA,Lynnwood,2015 Might Makes Right & RPS Washington State Powerlifting Championships
4696,rps/1536,RPS,2015-08-28,USA,NJ,Atlantic City,RPS Pro-Elite XPC Boardwalk Bowl
4697,rps/1537,RPS,2015-09-05,USA,VT,Fair Haven,2015 Hayward Ploof Memorial
4698,rps/1538,RPS,2015-09-19,USA,NJ,Newark,2015 World Championships - Supreme Iron Warrior
4699,rps/1539,RPS,2015-09-19,USA,CA,Santa Barbara,2015 RPS Battle on the Bay
4700,rps/1540,RPS,2015-09-19,USA,KY,Newport,2015 RPS North Kentucky Fall Throwdown
4701,rps/1541,RPS,2015-09-26,USA,PA,Bloomsburg,2015 RPS Campus Chaos
4702,rps/1542,RPS,2015-10-03,USA,FL,Fort Myers,2015 RPS South Florida Conquest
4703,rps/1543,RPS,2015-10-03,Canada,ON,Kingston,2015 RPS Canadian Conflict
4704,rps/1544,RPS,2015-10-17,USA,MA,Boston,19th Annual Power Challenge Boston
4705,rps/1545,RPS,2015-10-24,USA,NY,Latham,2015 RPS Annihilation
4706,rps/1546,RPS,2015-10-31,USA,OH,Columbus,2015 LexenXtreme Fall Classic
4707,rps/1547,RPS,2015-10-31,USA,TX,Leander,RPS Texas LiftOber Fest
4708,rps/1548,RPS,2015-11-14,USA,FL,Port St Lucie,2015 RPS Veterans Day Classic
4709,rps/1549,RPS,2015-11-14,USA,NJ,Newark,Veterans Day Classic
4710,rps/1550,RPS,2015-11-21,USA,NH,Nashua,2015 Gate City Gauntlet
4711,rps/1551,RPS,2015-11-21,USA,NY,Merrick,Insurrextion IV
4712,rps/1552,RPS,2015-11-28,USA,PA,Warren,2015 War for the Sword
4713,rps/1553,RPS,2015-12-05,USA,VT,Fair Haven,2015 Power Wars
4714,rps/1554,RPS,2015-12-05,USA,PA,Allentown,2015 Christmas Carnage
4715,rps/1555,RPS,2015-12-06,USA,OH,Columbus,2015 RPS LexenXtreme XXX
4716,rps/1556,RPS,2015-12-12,USA,NC,Fayetteville,2nd Annual Holiday Havok
4717,rps/1557,RPS,2015-12-12,USA,NY,Utica,3rd Annual Tom Brown Memorial Biggunz Classic
4718,rps/1558,RPS,2015-12-12,USA,IL,Aurora,2015 RPS Holly Jolly Power-Bash
4719,rps/1559,RPS,2015-12-13,USA,MA,Palmer,Lump of Coal Push-Pull
4720,rps/1560,RPS,2015-11-14,USA,NJ,Newark,Autumn Apocalypse
4721,rps/1601,RPS,2016-01-09,USA,TN,Bristol,2016 RPS Winter Mayhem
4722,rps/1602,RPS,2016-01-16,USA,KY,Newport,2016 NKY Winter Warfare
4723,rps/1603,RPS,2016-01-23,USA,WA,Lynnwood,2016 RPS Washington Teen and Master Championships
4724,rps/1604,RPS,2016-01-24,USA,NJ,Newark,2016 RPS NA & NJ Championships
4725,rps/1605,RPS,2016-02-06,USA,VT,Fair Haven,2016 RPS Winter Classic
4726,rps/1606,RPS,2016-02-07,Greece,,Chalkida,Evia PL Battle
4727,rps/1607,RPS,2016-02-13,USA,IL,Highland Aurora,2016 RPS Illinois Valentines Massacre The Barbell
4728,rps/1608,RPS,2016-02-20,USA,PA,Lancaster,2016 Barno-Newman Master-Police Nationals
4729,rps/1609,RPS,2016-02-27,USA,NY,Auburn,2016 RPS Revolution
4730,rps/1610,RPS,2016-03-12,USA,PA,Bristol,2016 RPS Bristol Big Bench
4731,rps/1611,RPS,2016-03-19,USA,NY,Merrick,2016 RPS Dominion
4732,rps/1612,RPS,2016-03-26,USA,TX,Leander,2016 RPS Texas Max Madness
4733,rps/1613,RPS,2016-04-02,USA,CT,Sterling,2016 RPS New England Revolution
4734,rps/1614,RPS,2016-04-16,USA,PA,Lancaster,18th Annual PowerPalooza
4735,rps/1615,RPS,2016-04-23,USA,NH,New Market,2016 RPS Vermont and New Hampshire State Championships
4736,rps/1616,RPS,2016-04-23,USA,NY,Syracuse,2016 RPS Spring Supremacy
4737,rps/1617,RPS,2016-04-23,USA,CA,San Diego,2016 US Open
4738,rps/1618,RPS,2016-04-30,USA,PA,California,2016 RPS Inferno
4739,rps/1619,RPS,2016-04-30,USA,OH,Eaton,2016 RPS Eaton Barbell Battle
4740,rps/1620,RPS,2016-04-30,USA,TN,Cordova,2016 RPS King of Spring
4741,rps/1621,RPS,2016-04-30,USA,TN,Bristol,2016 RPS Tennessee Spring Mayhem
4742,rps/1622,RPS,2016-05-07,USA,MD,Towson,2016 RPS Mid-Atlantic State Championships and Military Nationals
4743,rps/1623,RPS,2016-05-07,USA,NY,Marcy,2016 RPS Pull for Paws
4744,rps/1624,RPS,2016-05-14,USA,KY,Louisville,2016 Braggin' Rights
4745,rps/1625,RPS,2016-05-21,USA,KY,Newport,2016 RPS NKY MAYhem
4746,rps/1626,RPS,2016-05-22,USA,NJ,Newark,2016 RPS Jersey Rumble
4747,rps/1627,RPS,2016-05-28,USA,FL,Fort Myers,2016 RPS Redemption III
4748,rps/1628,RPS,2016-06-04,USA,NC,Greenville,2016 RPS Back Yard Bash
4749,rps/1629,RPS,2016-06-11,USA,FL,Port St. Lucie,2016 RPS Port St. Lucie Showdown
4750,rps/1630,RPS,2016-06-11,USA,PA,Aston,2016 RPS Philly Push Pull
4751,rps/1631,RPS,2016-06-12,USA,OH,Columbus,2016 RPS Lexen Summer Slam
4752,rps/1632,RPS,2016-06-18,Canada,ON,Brantford,2016 RPS Maple Leaf Nationals - Great White North Invasion
4753,rps/1633,RPS,2016-06-25,USA,CT,Hartford,2016 RPS Connecticut State Championships
4754,rps/1634,RPS,2016-07-16,USA,KY,Ashland,2016 RPS Battle in the Bluegrass
4755,rps/1635,RPS,2016-06-11,USA,PA,Milton,2016 RPS Pennsylvania Ironman Championships
4756,rps/1636,RPS,2016-06-11,USA,IL,Aurora,Beginner Only 2016 SquatLife CrossFit Power Challenge
4757,rps/1637,RPS,2016-06-11,USA,MI,Kalamazoo,2016 RPS Kalamazoo Barbell Bash
4758,rps/1638,RPS,2016-02-20,USA,PA,Lancaster,2016 Barno-Newman Master-Police Nationals
4759,rps/1639,RPS,2016-07-23,USA,NY,Bohemia,2016 RPS HeatWave Powerlifting
4760,rps/1640,RPS,2016-07-30,USA,PA,Lancaster,2016 RPS Pennsylvania State Championships
4761,rps/1641,RPS,2016-08-06,USA,NY,Buffalo,2016 RPS New York State Powerlifting Championships
4762,rps/1642,RPS,2016-08-06,USA,KY,Paducah,2016 RPS Genesis Strength Open
4763,rps/1643,RPS,2016-08-13,USA,PA,Lancaster,2016 RPS Raw Dawg National Championships
4764,rps/1644,RPS,2016-08-13,USA,OH,Grove City,2016 RPS Lexen Dog Days
4765,rps/1645,RPS,2016-08-21,USA,MA,Lakeville,2016 Southern Mass Blast
4766,rps/1646,RPS,2016-08-13,USA,IL,Aurora,1st Annual RPS Illinois State Powerlifting Championships
4767,rps/1647,RPS,2016-08-27,USA,TN,Bristol,2016 RPS Southern Stranglehold
4768,rps/1648,RPS,2016-08-28,USA,NJ,Westville,2016 RPS Garden State Backdraft
4769,rps/1649,RPS,2016-08-27,USA,PA,Montandon,2016 RPS Super Beast
4770,rps/1650,RPS,2016-09-10,USA,VT,Fair Haven,2016 RPS Dennis Hawyard and Charlie Ploof Memorial
4771,rps/1651,RPS,2016-09-03,USA,FL,Fort Meyers,2016 RPS South Florida Conquest Powerlifting Meet
4772,rps/1652,XPC,2016-09-17,USA,NJ,Newark,2016 XPC Semi-Finals
4773,rps/1653,RPS,2016-09-17,USA,KY,Newport,2016 RPS NKY Fall Throwdown
4774,rps/1654,RPS,2016-09-17,USA,NJ,Newark,Supreme Iron Warrior - 2016 RPS World Championships
4775,rps/1655,RPS,2016-09-17,USA,IN,Brazil,2016 RPS Peak Performance Power
4776,rps/1656,RPS,2016-09-17,USA,TN,Cordova,2016 RPS Memphis Classic
4777,rps/1657,RPS,2016-09-24,USA,PA,Bloomsburg,2016 RPS Campus Chaos
4778,rps/1658,RPS,2016-09-24,USA,WA,Seattle,2016 RPS Cascade Classic
4779,rps/1659,RPS,2016-10-02,Canada,ON,Kingston,2016 RPS Canadian Conflict
4780,rps/1660,RPS,2016-10-08,USA,MA,Malden,20th Annual RPS Power Challenge
4781,rps/1661,RPS,2016-10-15,USA,KY,Louisville,2016 Nightmare on Iron Street
4782,rps/1662,RPS,2016-10-22,USA,NY,Latham,2016 RPS Annihilation Powerlifting
4783,rps/1663,RPS,2016-10-15,USA,TX,Leander,2016 RPS Texas Gainzsaw Massacre
4784,rps/1664,RPS,2016-10-29,USA,NC,Wilmington,2016 RPS Revenant Rising
4785,rps/1665,RPS,2016-10-22,USA,PA,Milton,2016 RPS Panther Sports Nutrition Bench and Deadlift Challenge
4786,rps/1666,RPS,2016-10-22,USA,OH,Columbus,2016 Lexen Fall Classic
4787,rps/1667,RPS,2016-10-30,USA,,,2016 RPS Back from the Deadlifts
4788,rps/1668,RPS,2016-11-12,USA,NJ,Newark,2016 RPS Autumn Apocalypse
4789,rps/1669,RPS,2016-11-12,USA,IN,Plymouth,2016 RPS Strength Haven Throwdown
4790,rps/1670,RPS,2016-11-19,USA,NY,Hempstead,2016 RPS InsurreXtion V
4791,rps/1671,RPS,2016-11-19,USA,NH,Dover,Gate City Gauntlet
4792,rps/1672,RPS,2016-12-04,USA,OH,Columbus,2016 Lexen XXX
4793,rps/1673,RPS,2016-12-03,USA,PA,Allentown,12th Annual Christmas Carnage
4794,rps/1674,RPS,2016-12-03,USA,VT,Fair Haven,2016 RPS Power Wars
4795,rps/1675,RPS,2016-11-12,USA,FL,Port St Lucie,2016 RPS Veterans Day Classic
4796,rps/1676,RPS,2016-12-11,USA,MA,Palmer,3rd Annual RPS Lump of Coal
4797,rps/1677,RPS,2016-12-10,USA,NY,Marcy,4th Annual Tom Brown Biggunz
4798,rps/1678,RPS,2016-12-10,USA,TX,Austin,2016 RPS Texas Merry Gainzmas
4799,rps/1701,RPS,2017-01-14,USA,KY,Newport,Winter Warfare
4800,rps/1702,RPS,2017-01-15,USA,MA,Holden,Worcester County Strength Bounty
4801,rps/1703,RPS,2017-01-21,USA,KY,Ashland,No Retreat No Surrender
4802,rps/1704,RPS,2017-01-14,USA,TN,Bristol,Winter Mayhem Powerlifting
4803,rps/1705,RPS,2017-01-28,USA,NJ,Newark,North American Championships
4804,rps/1706,RPS,2017-02-11,USA,VT,Fair Haven,Fair Haven Fitness Winter Classic
4805,rps/1707,RPS,2017-02-05,Greece,,Rhodes,Rhodes Powerlifting Challenge
4806,rps/1708,RPS,2017-02-18,USA,PA,Lancaster,2017 RPS Barno-Newman Classic
4807,rps/1709,RPS,2017-02-25,USA,NY,Utica,2017 RPS Retribution
4808,rps/1710,RPS,2017-02-18,USA,KY,Louisville,2017 RPS Mafia Mayhem
4809,rps/1711,RPS,2017-03-11,USA,PA,Bristol,8th Annual Bristol's Big Bench.
4810,rps/1712,RPS,2017-03-18,USA,NY,Mount Vernon,2017 RPS Dominion
4811,rps/1713,RPS,2017-03-18,USA,TN,Bristol,SW VA Push-Pull
4812,rps/1714,RPS,2017-03-18,USA,TX,Leander,Texas Max Madness
4813,rps/1715,RPS,2017-03-25,USA,NC,Cherokee,Rumble in the Smokeys
4814,rps/1716,RPS,2017-03-25,USA,CT,Sterling,New England Revolution Powerlifting Championships
4815,rps/1717,RPS,2017-02-26,USA,NJ,Westville,Garden State Battle at the Barbell
4816,rps/1718,RPS,2017-04-01,Canada,ON,Orleans,L'ultime Affrontement
4817,rps/1719,RPS,2017-04-01,USA,FL,Port St. Lucie,Burritt Built Classic
4818,rps/1720,RPS,2017-04-08,USA,NH,New Market,NH and VT States
4819,rps/1721,RPS,2017-04-08,USA,TN,Cordova,King and Queen of Spring
4820,rps/1722,RPS,2017-04-08,USA,PA,York,19th Annual PowerPalooza
4821,rps/1723,RPS,2017-04-22,USA,PA,California,Inferno 2
4822,rps/1724,RPS,2017-04-29,USA,NY,Utica,2017 Spring Supremacy
4823,rps/1725,RPS,2017-04-29,USA,KY,Frankfort,Beast of the Bluegrass X Kentucky State Championship
4824,rps/1726,RPS,2017-05-06,USA,MD,Towson,Mid-Atlantic and Military Nationals
4825,rps/1727,RPS,2017-05-06,USA,MS,Olive Branch,Resurrection
4826,rps/1728,RPS,2017-05-20,USA,NJ,Newark,Jersey Rumble
4827,rps/1729,RPS,2017-04-29,USA,TN,Bristol,Iron Mayhem Classic
4828,rps/1730,RPS,2017-04-08,USA,IN,Crown Point,Judgment Day
4829,rps/1731,RPS,2017-05-27,USA,KY,Newport,NKY MAYhem
4830,rps/1732,RPS,2017-06-03,USA,NC,Greenville,Back Yard Bash
4831,rps/1733,RPS,2017-05-27,USA,FL,Fort Myers,Redemption IV
4832,rps/1734,RPS,2017-06-10,USA,PA,Aston,Philly Push Pull
4833,rps/1735,RPS,2017-06-17,Canada,ON,Brantford,Maple Leaf Nationals
4834,rps/1736,RPS,2017-06-24,USA,CT,Hartford,Connecticut States
4835,rps/1737,RPS,2017-06-10,USA,KY,West Morganfield,Own the Day
4836,rps/1738,RPS,2017-06-17,USA,TX,Leander,Texas ASF Open
4837,rps/1739,RPS,2017-06-11,USA,OH,Columbus,Lexen Summer Slam
4838,rps/1740,RPS,2017-07-08,USA,NY,Garden City,Heatwave
4839,rps/1741,RPS,2017-07-22,USA,TN,Bristol,Tennessee Summer Chaos
4840,rps/1742,RPS,2017-06-10,USA,AZ,Tempe,Arizona State Championships
4841,rps/1743,RPS,2017-07-29,USA,PA,Allentown,Pennsylvania State Championships
4842,rps/1744,RPS,2017-08-05,USA,NY,Buffalo,New York State Championships
4843,rps/1745,RPS,2017-08-12,USA,PA,Lancaster,Raw Dawg National Championships
4844,rps/1746,RPS,2017-08-12,USA,ME,Saco,Maine Push-Pull Championships
4845,rps/1747,RPS,2017-08-12,USA,KY,Paducah,Braggin Rights
4846,rps/1748,RPS,2017-08-20,USA,MA,Norton,Southern Mass Blast IV
4847,rps/1749,RPS,2017-08-19,USA,OH,Grove City,Lexen Dog Days
4848,rps/1750,RPS,2017-07-22,USA,NY,Jamestown,Summer Beast
4849,rps/1751,RPS,2017-09-09,USA,TX,Leander,Texas Gainzsaw Massacre
4850,rps/1752,RPS,2017-09-16,USA,NJ,Newark,Women's World Championships
4851,rps/1753,RPS,2017-09-17,USA,NJ,Newark,Supreme Iron Warrior World Championships
4852,rps/1754,RPS,2017-09-10,USA,CT,Stratford,Hellbound at Hellbent
4853,rps/1755,RPS,2017-09-09,USA,VT,Fair Haven,Dennis Hayward and Charlie Ploof Memorial Meet
4854,rps/1756,RPS,2017-09-09,USA,WA,Lynnwood,Make Powerlifting Great Again
4855,rps/1757,RPS,2017-09-23,USA,NC,Cherokee,Cherokee Barbell Bash
4856,rps/1758,RPS,2017-09-16,USA,KY,Newport,NKY Fall Throwdown
4857,rps/1759,RPS,2017-09-23,USA,TN,Cordova,Memphis Classic
4858,rps/1760,RPS,2017-09-16,USA,IN,Wheatfield,Indiana State Powerlifting Championships
4859,rps/1761,RPS,2017-10-07,USA,KY,Louisville,Kilo Wars
4860,rps/1762,RPS,2017-10-07,Canada,ON,Kingston,Canadian Conflict
4861,rps/1763,RPS,2017-10-14,USA,MA,Brockton,21st Power Challenge
4862,rps/1764,RPS,2017-10-21,USA,NY,Latham,2017 Annihilation
4863,rps/1765,RPS,2017-09-30,USA,FL,Fort Lauderdale,Florida State Championship
4864,rps/1766,RPS,2017-11-04,USA,NJ,Newark,Autumn Apocalypse
4865,rps/1767,RPS,2017-10-28,USA,OH,Columbus,Lexen Fall Classic
4866,rps/1768,RPS,2017-11-04,USA,OH,North Canton,Live Large Fall Brawl
4867,rps/1769,RPS,2017-11-11,USA,FL,Port St Lucie,Veterans Day Classic
4868,rps/1770,RPS,2017-11-11,USA,IN,Evansville,Never Forgotten
4869,rps/1771,RPS,2017-11-18,USA,NY,Hempstead,Insurrextion 6
4870,rupc/2008-rum1,RUPC,2008-01-26,USA,FL,Tampa,Raw Unity I
4871,rupc/2009-rum2,RUPC,2009-01-24,USA,FL,New Port Richey,Raw Unity II
4872,rupc/2010-rum3,RUPC,2010-01-30,USA,FL,Tampa,Raw Unity III
4873,rupc/2011-rum4,RUPC,2011-01-22,USA,FL,Tampa,Raw Unity IV
4874,rupc/2012-rum5,RUPC,2012-01-21,USA,TX,Corpus Christi,Raw Unity V
4875,rupc/2013-rum6,RUPC,2013-02-24,USA,FL,Tampa,Raw Unity VI
4876,rupc/2014-rum7,RUPC,2014-02-07,USA,FL,Port St. Lucie,Raw Unity VII
4877,rupc/2015-rum8,RUPC,2015-02-07,USA,FL,Deland,Raw Unity VIII
4878,rupc/2016-rum9,RUPC,2016-01-31,USA,FL,Port St. Lucie,Raw Unity IX
4879,sct/2005,SCT,2005-05-29,Russia,,,Cup of Titans 2005
4880,sct/2006,SCT,2006-05-21,Russia,,,Cup of Titans 2006
4881,sct/2007,SCT,2007-05-27,Russia,,,Cup of Titans 2007
4882,sct/2008,SCT,2008-05-25,Russia,,,Super-Cup of Titans 2008
4883,sct/2009,SCT,2009-05-24,Russia,,,Super-Cup of Titans 2009
4884,sct/2010,SCT,2010-05-23,Russia,,,Super-Cup of Titans 2010
4885,sct/2011,SCT,2011-05-22,Russia,,,Super-Cup of Titans 2011
4886,sct/2012,SCT,2012-05-27,Russia,,,Super-Cup of Titans 2012
4887,sct/2013,SCT,2013-05-26,Russia,,,Super-Cup of Titans 2013
4888,sct/2014,SCT,2014-05-25,Russia,,,Super-Cup of Titans 2014
4889,sct/2015,SCT,2015-05-31,Russia,,St. Petersburg,Super-Cup of Titans 2015
4890,sct/2016,SCT,2016-05-29,Russia,,St. Petersburg,Super-Cup of Titans 2016
4891,spf/1601,SPF,2016-08-27,USA,MS,Moss Point,Power Pit Classic
4892,spf/1602,SPF,2016-08-20,USA,OH,Cincinnati,North American Powerlifting Championship
4893,spf/1603,SPF,2016-08-13,USA,KY,Franklin,1st Annual Harvey's Gym Classic
4894,spf/1604,SPF,2016-08-06,USA,TN,Spring Hill,End of Summer Bash
4895,spf/1605,SPF,2016-07-30,USA,PA,Emmaus,Old Iron Bull Push-Pull
4896,spf/1606,SPF,2016-07-23,USA,NM,Albuquerque,Southwest Iron Wars II
4897,spf/1607,SPF,2016-07-17,USA,RI,Smithfield,SPF Summer Slam Push-Pull
4898,spf/1608,SPF,2016-07-09,USA,TX,Corpus Christi,Texas State Powerlifting Championship
4899,spf/1609,SPF,2016-06-25,USA,AL,,South Alabama Classic
4900,spf/1610,SPF,2016-06-18,USA,NY,Farmingdale,Gaglione Strength Strong Island Summer Showdown 3
4901,spf/1611,SPF,2016-06-18,USA,VA,Norfolk,Brute's SPF Sizzling Summer Powerlifting Meet
4902,spf/1612,SPF,2016-09-03,USA,OH,Cleveland,Grit House Full Power and Bench Press
4903,spf/1613,SPF,2016-08-27,USA,TX,Humble,Houston Full Power Blast II
4904,spf/1614,SPF,2016-09-03,USA,AR,Jonesboro,Arkansas Muscle Fall Powerlifting Classic
4905,spf/1615,SPF,2016-09-10,USA,GA,Gray,Flex Classic
4906,spf/1616,SPF,2016-09-10,USA,OK,Tulsa,DSD Honoring the Fallen
4907,spf/1617,SPF,2016-09-17,USA,AL,Sumiton,Cornerstone Classic Powerlifting Championship
4908,spf/1618,SPF,2016-10-01,USA,AR,Russellville,Arkansas State Powerlifting and Bench Press
4909,spf/1619,SPF,2016-10-01,USA,TN,Nashville,Nashville's Main Event
4910,spf/1620,SPF,2016-09-25,USA,RI,Smithfield,New England's Biggest Bench II
4911,spf/1621,SPF,2016-09-24,USA,NC,Clayton,Tar Heel Classic
4912,spf/1622,SPF,2016-10-15,USA,SC,,South Carolina State Powerlifting Championships
4913,spf/1623,SPF,2016-10-15,USA,TN,Cleveland,Let's Send Samantha Coleman Down Under
4914,spf/1624,SPF,2016-10-22,USA,AL,,Bama Bash Powerlifting and Bench Press Championship
4915,spf/1625,SPF,2016-10-22,USA,MO,Springfield,3rd Annual Beards and Bows
4916,spf/1626,SPF,2016-10-29,USA,TN,Spring Hill,Freakfest
4917,spf/1627,SPF,2016-10-29,USA,VA,Norfolk,Brute's SPF Halloween Howl
4918,spf/1628,SPF,2016-11-05,USA,CA,Dublin,2016 Reebok Record Breakers
4919,spf/1629,SPF,2016-12-03,USA,TN,Cleveland,Gritmas Classic 2016
4920,spf/1630,SPF,2016-12-03,USA,AR,Fort Smith,1st Annual Bordertown Bash
4921,spf/1631,SPF,2016-12-10,USA,KY,Franklin,Christmas in Kentucky Classic
4922,spf/1632,SPF,2016-12-17,USA,FL,Daytona Beach,Powerlifting in Daytona
4923,spf/1633,SPF,2016-12-10,USA,NY,Ronkonkoma,New York State Jingle Bell Rock
4924,spf/1634,SPF,2016-12-10,USA,NM,Albuquerque,Iron Wars 3
4925,spf/1635,SPF,2016-12-17,USA,,,20th Annual Monster Mania
4926,spf/1636,SPF,2016-12-17,USA,,,Winter Open
4927,spf/1637,SPF,2016-12-17,USA,MA,Northampton,Ironhorse Invitational
4928,spf/1638,SPF,2016-04-23,USA,PA,Allentown,Dawgs of War Powerlifting Championships
4929,spf/1701,SPF,2017-01-28,USA,AL,,Alabama State Powerlifting and Bench Press Championship
4930,spf/1702,SPF,2017-01-28,USA,AR,Russellville,Proving Ground Classic
4931,spf/1703,SPF,2017-02-04,USA,TN,Powell,Underbar Gym Barbell Classic
4932,spf/1704,SPF,2017-02-04,USA,MO,Kennett,Ultimate Fitness Full Power and Benchpress Challenge
4933,spf/1705,SPF,2017-02-11,USA,VA,Norfolk,Heart of a Lion 2017
4934,spf/1706,SPF,2017-02-18,USA,KY,Georgetown,Ultimate Powerlifting and Bench Press Championship
4935,spf/1707,SPF,2017-03-11,USA,,,Ironman Classic
4936,spf/1708,SPF,2017-03-11,USA,,,March Madness Meet
4937,spf/1709,SPF,2017-03-11,USA,TX,Corpus Christi,5th Annual Bar Benders on the Bay
4938,spf/1710,SPF,2017-03-18,USA,AL,,North Alabama Classic
4939,spf/1711,SPF,2017-03-19,USA,RI,Smithfield,2017 New England Multi Ply Open
4940,spf/1712,SPF,2017-03-25,USA,TN,Spring Hill,Spring Hill Classic
4941,spf/1713,SPF,2017-03-25,USA,AR,Little Rock,Little Rock Classic
4942,spf/1714,SPF,2017-04-08,USA,TN,Cleveland,Grit House Classic 2017
4943,spf/1715,SPF,2017-04-01,USA,SC,Myrtle Beach,Myrtle Beach Classic
4944,spf/1716,SPF,2017-04-22,USA,OH,Cincinatti,Womens Pro/Am
4945,spf/1717,SPF,2017-04-29,USA,FL,Daytona Beach,Daytona Beach Classic 2017
4946,spf/1718,SPF,2017-04-29,USA,AR,,2nd Annual Bordertown Bash
4947,spf/1719,SPF,2017-05-27,USA,AL,Sumiton,Mayfest
4948,spf/1720,SPF,2017-05-21,USA,RI,Smithfield,New England Raw Showdown
4949,spf/1721,SPF,2017-06-03,USA,TN,Gatlinburg,SPF Nationals 2017
4950,spf/1722,SPF,2017-06-10,USA,AR,,Powerlifting in Hell
4951,spf/1723,SPF,2017-06-11,USA,CA,Dublin,Summer Slam
4952,spf/1724,SPF,2017-06-17,USA,KY,,Kentucky Lift Inc.
4953,spf/1725,SPF,2017-06-24,USA,OK,,True Strength Classic
4954,spf/1726,SPF,2017-06-03,USA,NC,,North Carolina State Powerlifting Championship
4955,spf/1727,SPF,2017-06-24,USA,AL,Prattville,Prattville Powerlifting and Bench Press Classic
4956,spf/1728,SPF,2017-07-15,USA,TN,Spring Hill,Spring Hill Summer Bash
4957,spf/1729,SPF,2017-06-24,USA,VA,Norfolk,Summer Solstice
4958,spf/1730,SPF,2017-07-08,USA,TX,,Battle on the Bay
4959,spf/1731,SPF,2017-07-23,USA,RI,Smithfield,Summer Slam Push/Pull III
4960,spf/1732,SPF,2017-08-05,USA,OH,Blue Ash,Best of the Best Pro/Am
4961,spf/1733,SPF,2017-08-12,USA,NY,Bohemia,Summer Heat Championships
4962,spf/1734,SPF,2017-08-26,USA,KY,,Kentucky State Powerlifting and Bench Press Championship
4963,spf/1735,SPF,2017-09-02,USA,GA,Gray,Flex Classic
4964,spf/1736,SPF,2017-08-26,USA,MI,,Missouri Iron Expo
4965,spf/1737,SPF,2017-09-09,USA,,,Honoring the Fallen 2
4966,spf/1738,SPF,2017-09-23,USA,LA,,Louisiana State Championships
4967,spf/1739,SPF,2017-09-23,USA,AL,Huntsville,Rocket City Liftoff
4968,spf/1740,SPF,2017-09-16,USA,AR,Jonesboro,Arkansas Muscle Fall Championship
4969,spf/1741,SPF,2017-10-07,USA,AL,Prattville,Southeastern Powerlifting and Bench Press Championship
4970,spf/1742,SPF,2017-10-21,USA,FL,Daytona Beach,Irontoberfest
4971,spf/1743,SPF,2017-10-28,USA,TN,White House,Hollowed Bench Press or Deadlift Championship
4972,spf/1744,SPF,2017-11-04,USA,,,Record Breakers 2017
4973,spf/1745,SPF,2017-11-04,USA,,,Iron Maiden
